id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
100893,turret-sector-itch,Turret Sector (itch),,2017-02-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,333,0,0,PC,Kittik GS,Action,,,0,0,0,0,0,0
100894,wayout-itch,WayOut (itch),,2016-11-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,58,0,0,Web,Konstructors Entertainment,Puzzle,,,0,0,0,0,0,0
100895,the-anomaly,The Anomaly,,2016-10-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,102,0,0,Web,Bizarre Monkey,Action,,,0,0,0,0,0,0
100896,deadfall,DeadFall,,2015-08-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,178,0,0,PC,Michael T Moreno,Shooter,,,0,0,0,0,0,0
100897,heart-drops,Heart Drops,,2018-02-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,94,0,0,PC,Pink,Puzzle,,,0,0,0,0,0,0
100898,taggle,Taggle,,2014-08-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,25,0,0,Linux||PC||macOS,Korigame,Action,,,0,0,0,0,0,0
100899,arsonfarce,ArsonFarce,,2017-07-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,19,0,0,PC,Dylan Gallardo,Action||Puzzle,,,0,0,0,0,0,0
1009,batman-return-to-arkham,Batman: Return to Arkham,75,2016-10-18,False,2020-09-06T16:50:05,,4.41,5,0,0,59,474,4,59,Xbox One||PlayStation 4,Warner Bros. Interactive,Action||Adventure,Warner Bros. Interactive,Teen,21,33,56,24,9,5
10090,beholder,Beholder,75,2016-11-08,False,2020-02-13T04:39:55,https://beholder-game.com/,3.77,4,5,60,367,345,1,368,Linux||PC||iOS||Android||macOS||PlayStation 4||Xbox One||Nintendo Switch,Alawar Entertainment||Warm Lamp Games,Adventure||RPG||Strategy||Indie,Alawar Entertainment||Alawar Premium||Creative Mobile||Osauhing Creative Mobile,,180,1706,128,62,148,20
100900,one-true-love-the-alchemy-between-us,One True Love - The Alchemy Between Us,,2017-10-02,False,2019-08-28T23:25:06,,0.0,0,0,0,0,30,0,0,PC||macOS,Brainoid||HonestDan,Puzzle,,,0,0,0,0,0,0
100901,into-oblivion-itch,Into Oblivion (itch),,2016-06-08,False,2019-01-09T12:41:06,,0.0,0,0,0,0,239,0,0,PC||macOS||Linux,Tiara,Adventure,,,0,0,0,0,0,0
100902,polar-parcel,Polar Parcel,,2017-12-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,46,0,0,PC,trelemar,Adventure,,,0,0,0,0,0,0
100903,throwaway-dungeon,Throwaway Dungeon,,2018-03-01,False,2019-01-09T12:41:06,,0.0,0,0,0,0,36,0,0,Web,svntax,,,,0,0,0,0,0,0
100905,bit-of-a-draft,Bit of a Draft,,2017-08-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,17,0,0,PC,Terracottafrog,,,,0,0,0,0,0,0
100906,fingerbones-itch,Fingerbones (itch),,2014-03-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,49,0,0,PC||macOS,David Szymanski,Adventure,,,0,0,0,0,0,0
100907,legend-of-frankenstein-junior-escape-from-new-rapa,Legend Of Frankenstein Junior: Escape From New Rapa,,2014-03-17,False,2019-08-28T23:25:06,,0.0,0,0,0,0,12,0,0,PC,Lovepreet,,,,0,0,0,0,0,0
100908,fjall-itch,Fjall (itch),,2016-01-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,292,0,0,PC||Linux,dimecoin,Platformer,,,0,0,0,0,0,0
100909,cubotrox-demo,Cubotrox DEMO,,2016-12-11,False,2019-08-28T23:25:06,,0.0,0,0,0,0,205,0,0,PC||Web,The Barberians Game Studio,Puzzle,,,0,0,0,0,0,0
10091,gremlins-inc,"Gremlins, Inc.",75,2016-03-10,False,2019-09-17T04:11:58,http://store.steampowered.com/app/369990,3.62,4,5,100,98,468,0,99,macOS||Linux||PC,Alexey Bokulev||Charlie Oscar Lima Tango Interactive Entertainment||Sergei Klimov,Strategy||Board Games||Card||Indie,Yukitama Creative Industries,,75,983,17,8,38,15
100910,micro-sievert,Micro Sievert,,2016-04-17,False,2019-08-28T23:25:06,,0.0,0,0,0,0,66,0,0,Web,Garrett's Game Dev Stuff,RPG,,,0,0,0,0,0,0
100911,a-small-world,A Small World,,2015-05-15,False,2019-01-09T12:41:06,,0.0,0,0,0,0,15,0,0,PC,Wanderer,Platformer,,,0,0,0,0,0,0
100912,spreadstorm-itch,Spreadstorm (itch),,2018-02-11,False,2019-01-09T12:41:06,,0.0,0,0,0,0,213,0,0,PC||Linux,unbeGames,Adventure||Puzzle,,,0,0,0,0,0,0
100913,gravitas,Gravitas (itch),,2014-03-04,False,2019-01-09T12:41:06,,0.0,0,0,0,0,79,0,0,PC||macOS||Linux,Don Whitaker,Simulation,,,0,0,0,0,0,0
100914,pianobots,Pianobots,,2018-08-13,False,2019-01-09T12:41:06,,0.0,0,0,0,0,20,0,0,PC||macOS||Web,fonserbc,Puzzle,,,0,0,0,0,0,0
100915,character-builder,Character Builder,,2017-05-09,False,2019-01-09T12:41:06,,0.0,0,0,0,1,10,0,1,PC||macOS||Web,avvids,,,,0,1,0,0,0,0
100916,burrow,Burrow,,2016-04-18,False,2019-01-09T12:41:06,,0.0,0,0,0,0,72,0,0,PC,pedro_l,Platformer,,,0,0,0,0,0,0
100917,war-game-fps,War Game (FPS),,2018-06-03,False,2019-01-09T12:41:06,,0.0,0,0,0,0,175,0,0,PC||macOS,SrAmigo,Shooter,,,0,0,0,0,0,0
100918,alphaomega-the-christian-rpg-demo,Alpha/Omega: The Christian RPG [DEMO],,2018-04-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,202,0,0,Web,BUDGames,RPG,,,0,0,0,0,0,0
100919,above-the-fallen-itch,Above: The Fallen (itch),,2017-09-19,False,2019-01-09T12:41:06,,0.0,0,0,0,0,358,0,0,PC,LightLoopGames,Platformer,,,0,0,0,0,0,0
10092,minion-masters,Minion Masters,,2019-05-24,False,2020-02-02T20:02:51,http://minionmastersthegame.com,2.42,1,5,76,241,420,0,242,PC||Xbox One,BetaDwarf,Action||Strategy||Indie,BetaDwarf,,185,2802,10,4,99,6
100920,mikpo,Mikpo,,2017-04-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,57,0,0,PC,SandyH,Adventure,,,0,0,0,0,0,0
100921,wip,W.I.P.,,2017-07-08,False,2019-08-28T23:25:06,,0.0,0,0,0,0,79,0,0,Web,RhythmLynx,Adventure,,,0,0,0,0,0,0
100922,atom-smasher,Atom Smasher,,2014-09-29,False,2019-01-09T12:41:06,,0.0,0,0,0,0,171,0,0,PC||macOS||Linux,Craig P,Simulation,,,0,0,0,0,0,0
100923,bad-company-party,Bad Company Party,,2015-10-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,92,0,0,Web,Ponywolf,Platformer,,,0,0,0,0,0,0
100924,rolling-poui,Rolling Poui,,2016-10-26,False,2019-01-09T12:41:06,,0.0,0,0,0,0,187,0,0,PC,- grr -,Platformer,,,0,0,0,0,0,0
100925,craigslist-killer-vr,Craigslist Killer VR,,2018-02-18,False,2019-01-09T12:41:06,,0.0,0,0,0,0,113,0,0,PC,tragicenterprises,Simulation,,,0,0,0,0,0,0
100926,fracture-itch,Fracture (itch),,2018-04-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,80,0,0,Web,SpaceTruckerGames,Puzzle,,,0,0,0,0,0,0
100927,cybersphere,Cybersphere,,2015-08-13,False,2019-01-09T12:41:06,,0.0,0,0,0,0,50,0,0,PC,DennisDabergotz,Platformer,,,0,0,0,0,0,0
100929,blacksmith-simulator-coming-soon-in-steam,Blacksmith Simulator (coming soon in steam),,2017-03-04,False,2019-01-09T12:41:06,,0.0,0,0,0,0,222,0,0,PC||macOS||Linux,LagunVictor,Simulation,,,0,0,0,0,0,0
10093,thehunter,theHunter,,2014-06-03,False,2019-09-17T04:14:07,http://www.thehunter.com/,2.55,3,1,166,66,348,0,66,PC,Avalanche Studios||Expansive Worlds,Action||Adventure||Simulation||Sports,Avalanche Studios||Expansive Worlds,,32,942,6,1,34,2
100930,backspaces,Backspaces,,2015-03-28,False,2019-01-09T12:41:06,,0.0,0,0,0,0,15,0,0,Web,Vaida,,,,0,0,0,0,0,0
100931,rainy-day-jcupdavis,rainy day (JcupDavis),,2017-11-02,False,2019-08-28T23:25:06,,0.0,0,0,0,0,69,0,0,Web,JcupDavis,RPG,,,0,0,0,0,0,0
100932,twenty38,Twenty38,,2017-12-05,False,2019-08-28T23:25:06,,0.0,0,0,0,0,192,0,0,PC,TurnCloak Studios,Platformer,,,0,0,0,0,0,0
100933,coralina,Coralina,,2015-12-13,False,2019-01-09T12:41:06,,0.0,0,0,0,0,22,0,0,Web,Enric Llagostera,,,,0,0,0,0,0,0
100935,elevator-impossible,Elevator Impossible,,2016-10-28,False,2019-08-28T23:25:06,,0.0,0,0,0,0,52,0,0,PC,PiGravity,Action,,,0,0,0,0,0,0
100936,jedi-training-simulator,Jedi Training Simulator,,2016-12-15,False,2019-01-09T12:41:06,,0.0,0,0,0,0,72,0,0,Web,PixelDough,RPG,,,0,0,0,0,0,0
100937,crumble-whycardboard,CRUMBLE (whycardboard),,2018-08-13,False,2019-01-09T12:41:06,,0.0,0,0,0,0,39,0,0,Web,whycardboard,Puzzle,,,0,0,0,0,0,0
100938,blaze-from-outer-space,Blaze From Outer Space,,2018-08-12,False,2019-08-28T23:25:05,,0.0,0,0,0,0,32,0,0,PC,Thanyx,Adventure,,,0,0,0,0,0,0
100939,zombie-manor,Zombie Manor,,2016-04-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,51,0,0,PC,Nabz_32x,Action,,,0,0,0,0,0,0
10094,pit-people,Pit People,78,2017-01-13,False,2019-09-17T06:28:48,http://www.pitpeople.com,3.59,4,4,55,81,360,0,83,PC||Xbox One,The Behemoth,Action||RPG||Strategy||Indie,The Behemoth,Teen,24,281,15,15,34,14
100940,the-2nd-amendment,The 2nd Amendment,,2015-08-09,False,2019-01-09T12:41:06,,0.0,0,0,0,0,22,0,0,,jane friedhoff,,,,0,0,0,0,0,0
100941,xylo,XYLO,,2017-05-30,False,2019-01-09T12:41:06,,0.0,0,0,0,0,108,0,0,PC,TheAvianLord,Adventure,,,0,0,0,0,0,0
100943,burger-game,Burger Game,,2015-08-06,False,2019-01-09T12:41:06,,0.0,0,0,0,0,61,0,0,PC||macOS||Linux,EntranceJew,Strategy,,,0,1,0,0,0,0
100944,magical-girl-generator,Magical Girl Generator,,2016-07-11,False,2019-01-09T12:41:06,,0.0,0,0,0,0,9,0,0,Web,haliotrope,,,,0,0,0,0,0,0
100945,anxiety-itch,Anxiety (itch),,2015-06-20,False,2019-01-09T12:41:06,,0.0,0,0,0,0,162,0,0,PC||macOS,Circus Horse,Adventure,,,0,0,0,0,0,0
100946,tone-friends,Tone Friends,,2014-02-28,False,2019-01-09T12:41:06,,0.0,0,0,0,0,34,0,0,PC,01010111,,,,0,0,0,0,0,0
100947,sausage-sizzle-simulator,Sausage Sizzle Simulator,,2018-08-21,False,2019-01-09T12:41:06,,0.0,0,0,0,0,88,0,0,PC,Sauski||winrarz,Simulation,,,0,0,0,0,0,0
100948,hammstein,Hammstein,,2018-01-29,False,2019-01-09T12:41:06,,0.0,0,0,0,0,44,0,0,Web,magical_grill,,,,0,0,0,0,0,0
100949,orchid-delirium,Orchid Delirium,,2017-06-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,123,0,0,PC,Bretonator,Simulation,,,0,0,0,0,0,0
10095,hover,Hover: Revolt Of Gamers,69,2015-04-06,False,2020-09-15T17:41:15,http://www.hover-rog.com,2.76,4,1,19,17,493,0,17,PC||macOS||Linux||Nintendo Switch||Xbox One||PlayStation 4,Plug In Digital||Playdius||Midgar Studio||Fusty Game,Action||Adventure||Racing||Indie,Plug In Digital||Playdius||The Sidekicks,Everyone,21,348,3,7,7,0
100951,night-tune,night tune,,2015-01-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,63,0,0,PC||macOS||Linux,Pol Clarissou,,,,1,0,0,0,0,0
100952,tomb-robber,Tomb Robber,,2017-12-05,False,2019-01-09T12:41:06,,0.0,0,0,0,0,77,0,0,Web,Ronin748,Action,,,0,0,0,0,0,0
100953,spec-ops-arrival,Spec Ops - Arrival,,2016-06-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,215,0,0,PC||macOS||Linux,Unidub,Shooter,,,0,0,0,0,0,0
100954,alfa-beta-charlie,Alfa Beta Charlie,,2015-11-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,21,0,0,Web,Miss N,Puzzle,,,0,0,0,0,0,0
100955,exleon,Exleon,,2018-06-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,141,0,0,PC||Web,fmortalpenguins||Inc4nuS||pepegentile,Action||Platformer,,,0,1,0,0,0,0
100956,the-television-wont-stop-crying,The Television Won't Stop Crying,,2015-04-09,False,2019-01-09T12:41:06,,0.0,0,0,0,0,13,0,0,Web,barclayhanks,,,,0,0,0,0,0,0
100957,pirattitude,pirattitude,,2016-05-20,False,2019-01-09T12:41:06,,0.0,0,0,0,0,16,0,0,PC||macOS,Droqen,Platformer,,,0,0,0,0,0,0
100958,phantom-limbs,Phantom Limbs,,2018-08-24,False,2019-01-09T12:41:06,,0.0,0,0,0,0,47,0,0,PC||macOS,tgarncarz,Action,,,0,0,0,0,0,0
100959,skull-ball,Skull Ball,,2017-10-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,0,0,0,Web,Valkyrie,Platformer,,,0,0,0,0,0,0
10096,3dmark,3DMark,,,False,2019-09-17T04:20:37,http://www.futuremark.com/benchmarks/3dmark,3.38,4,2,15,104,529,0,104,PC,Futuremark,,Futuremark,,14,931,25,0,18,2
100960,dont-move-itch,Don't Move (itch),,2013-11-24,False,2019-01-09T12:41:06,,0.0,0,0,0,0,77,0,0,PC||macOS||Linux||Android,STVR,Platformer,,,0,1,0,0,0,0
100961,dream-job,Dream Job,,2017-08-04,False,2019-01-09T12:41:06,,0.0,0,0,0,0,111,0,0,PC,Majao Games,Adventure,,,0,0,0,0,0,0
100963,silent-storms,Silent Storms,,2018-07-29,False,2019-01-09T12:41:06,,0.0,0,0,0,0,117,0,0,PC,niadraws,,,,0,0,0,0,0,0
100964,country-tales-itch,Country Tales (itch),,2016-09-29,False,2019-01-09T12:41:06,,0.0,0,0,0,0,339,0,0,PC,Libredia,Strategy,,,0,0,0,0,0,0
100965,tech-raid,Tech Raid,,2016-08-30,False,2019-08-28T23:25:05,,0.0,0,0,0,0,149,0,0,PC,Ronin748,Shooter,,,0,0,0,0,0,0
100966,momo-the-forest-horror-game,Momo - The Forest Horror Game,,2018-08-08,False,2019-01-09T12:41:06,,0.0,0,0,0,0,109,0,0,Android,GamesRock,Adventure,,,0,0,0,0,0,0
100967,baobabs-mausoleum-episode-1-ovnifagos-dont-eat-fla,Baobabs Mausoleum Episode 1. Ovnifagos Don´t Eat Flamingos,,2017-06-06,False,2019-01-09T12:41:06,,0.0,0,0,0,0,251,0,0,PC||macOS,Zerouno Games,Adventure,,,0,0,0,0,0,0
100968,flux-rindre,FLUX (Rindre),,2016-07-28,False,2019-01-09T12:41:06,,0.0,0,0,0,0,139,0,0,PC,Rindre,Adventure,,,0,0,0,0,0,0
100969,natsumi-fuyuko-all-thats-inbetween,Natsumi & Fuyuko: All That's Inbetween,,2015-11-07,False,2019-01-09T12:41:06,,0.0,0,0,0,0,97,0,0,PC,TeamANPIM,,,,0,0,0,0,0,0
10097,exa-the-infinite-instrument,EXA: The Infinite Instrument,,2017-03-31,False,2019-01-09T12:41:06,,0.0,0,1,0,0,173,0,0,PC,Aesthetic Interactive||Zach Kinstner,,Aesthetic Interactive,,0,2,0,0,0,0
100970,juanito-el-nahualito,Juanito el Nahualito,,2018-05-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,148,0,0,PC||macOS,teamnahual,Adventure||Puzzle,,,0,0,0,0,0,0
100971,drive-for-freedom-escape-prologue,Drive for Freedom - Escape (prologue),,2017-01-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,233,0,0,PC,ARKAD Studio,Shooter||Racing,,,0,0,0,0,0,0
100972,pixel-beard,Pixel Beard,,2018-08-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,34,0,0,Web,Arcade Badgers,,,,0,0,0,0,0,0
100973,night-strike-infiltrators,Night Strike Infiltrators,,2017-04-28,False,2019-08-28T23:25:05,,0.0,0,0,0,0,141,0,0,Web,Wolod,Platformer,,,0,0,0,0,0,0
100974,the-darkest-deeps,The Darkest Deeps,,2017-03-11,False,2019-01-09T12:41:06,,0.0,0,0,0,0,56,0,0,PC||Linux,BigBread,Adventure,,,0,0,0,0,0,0
100976,equaliti,Equaliti,,2015-06-26,False,2019-01-09T12:41:06,,0.0,0,0,0,0,12,0,0,Web,Design By Cloud,,,,0,0,0,0,0,0
100977,defender-of-the-rock-ldjam38,Defender of the Rock [LDJAM38],,2017-04-24,False,2019-01-09T12:41:06,,0.0,0,0,0,0,59,0,0,PC,DrGenghis,Shooter,,,0,0,0,0,0,0
100978,you-used-to-be-someone,you used to be someone,,2017-12-10,False,2019-02-12T23:29:42,,0.0,0,0,0,1,146,0,2,PC||macOS||Linux,Squinky,,,,1,0,2,0,0,0
100979,crushed-butterflies,Crushed Butterflies,,2018-07-18,False,2019-01-09T12:41:06,,0.0,0,0,0,0,48,0,0,PC,Ali,,,,0,0,0,0,0,0
10098,jump-step-step,"Jump, Step, Step",,2017-03-28,False,2020-12-16T14:41:38,https://www.facebook.com/JumpStepStep/,0.0,0,2,15,1,286,0,1,Nintendo Switch||PC||Xbox One,Thang Phung Dinh||Dzung Phung Dinh||Phung Games,Adventure||Indie,Hidden Trap||Thang Phung Dinh||Dzung Phung Dinh||Phung Games,,0,20,1,0,0,0
100980,castle-uno,Castle Uno,,2016-11-09,False,2019-01-09T12:41:06,,0.0,0,0,0,0,55,0,0,Web,Second Dimension Games,Platformer,,,0,0,0,0,0,0
100981,ninball,NINBALL,,2017-05-26,False,2019-01-09T12:41:06,,0.0,0,0,0,0,73,0,0,PC,Torry,Action,,,0,0,0,0,0,0
100982,danger-forever,Danger Forever,,2017-08-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,177,0,0,PC,BLK Dragon,Shooter,,,0,0,0,0,0,0
100983,coco-climber,coco climber,,2016-12-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,24,0,0,PC||macOS||Linux,Kanatos,Platformer,,,0,0,0,0,0,0
100984,booger-booster,Booger Booster,,2015-06-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,27,0,0,PC,Bret Hudson,,,,0,0,0,0,0,0
100985,sanctuary-dwmlv,Sanctuary (Dwmlv),,2018-07-31,False,2019-01-09T12:41:06,,0.0,0,0,0,0,84,0,0,PC,Dwmlv,,,,0,0,0,0,0,0
100986,trenchbrain,TRENCHBRAIN,,2015-09-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,12,0,0,Web,Alex Johansson,Shooter,,,0,0,0,0,0,0
100988,summoner-sweetheart,Summoner Sweetheart,,2015-04-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,105,0,0,PC||macOS||Linux,BigSteps,Simulation,,,0,0,0,0,0,0
100989,cadori,Cadori,,2016-04-20,False,2019-01-09T12:41:06,,0.0,0,0,0,0,103,0,0,PC,Paragon Pawns,Action,,,0,0,0,0,0,0
10099,drift-horizon-online,Drift Horizon Online,,2017-03-23,False,2019-12-29T20:06:16,,2.83,1,1,0,5,369,0,6,PC||iOS,Stas Tkachuk||JDM4iK Games,Action||Simulation||Sports||Racing,Stas Tkachuk||JDM4iK Games,Everyone 10+,1,61,1,2,0,0
100990,salyut,Salyut,,2015-04-07,False,2019-01-09T12:41:06,,0.0,0,0,0,0,62,0,0,Web,ziege,,,,0,0,0,0,0,0
100991,pixel-vision-8-rpg8-demo,Pixel Vision 8: RPG8 Demo,,2017-06-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,19,0,0,Web,Pixel Vision 8,,,,0,0,0,0,0,0
100992,escape-from-kajaani-castle,Escape from Kajaani Castle,,2018-04-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,103,0,0,Web,Vera Limani,Platformer,,,0,0,0,0,0,0
100993,flyn-itch,Fly'N (itch),,2016-01-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,346,0,0,PC,Plug In Digital,Action||Adventure||Platformer,,,0,0,0,0,0,0
100994,dark-way-home,Dark Way Home,,2018-04-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,52,0,0,PC,RicoAlbe,Strategy,,,0,0,0,0,0,0
100995,sphinx-of-black-quartz-judge-my-vow,sphinx of black quartz judge my vow,,2017-01-23,False,2019-08-28T23:25:05,,0.0,0,0,0,0,11,0,0,PC||Web,shrunken studios,Puzzle,,,0,1,0,0,0,0
100996,soap-bubble,Soap Bubble,,2015-09-01,False,2019-01-09T12:41:06,,0.0,0,0,0,0,46,0,0,Android,tokkatrain,Action,,,0,0,0,0,0,0
100997,8bit-4way-ninja-test,8bit 4way Ninja (Test),,2017-03-13,False,2019-08-28T23:25:05,,0.0,0,0,0,0,49,0,0,Web,skydevilpalm,Adventure,,,0,0,0,0,0,0
100998,escape-lala,Escape Lala,,2018-07-05,False,2019-10-22T14:09:22,https://duckbearlab.com/,0.0,0,0,0,0,152,0,0,PC||iOS,Duckbear Lab||Gal Pasternak||DuckbearLab,Adventure||Indie||Puzzle,Gal Pasternak||DuckbearLab,,0,0,0,0,0,0
101,vikings-wolves-of-midgard,Vikings - Wolves of Midgard,,2017-03-23,False,2020-02-28T01:58:18,http://www.kalypsomedia.com/,3.07,3,5,77,44,596,0,44,iOS||macOS||Linux||PC||Xbox One||PlayStation 4,Kalypso Media||Games Farm,Action||RPG,Kalypso Media||Kalypso,Mature,25,471,11,10,17,4
1010,transistor,Transistor,83,2014-05-20,False,2020-11-06T02:00:45,https://www.supergiantgames.com/games/transistor/,4.18,5,4,62,1095,510,0,1103,Linux||macOS||PC||iOS||Nintendo Switch||PlayStation 4,Supergiant Games,Action||RPG||Indie,Supergiant Games,Teen,446,3688,699,182,365,85
10100,moving-hazard,Moving Hazard,,2016-03-10,False,2019-08-28T22:14:37,http://www.movinghazard.com,0.0,0,1,44,0,678,0,0,PC,IllFonic||Psyop Games,Action||Indie,Psyop Games,Adults Only,0,35,0,0,0,0
101001,pyinpyang,pyinpyang,,2015-08-22,False,2019-08-28T23:25:05,,0.0,0,0,0,0,10,0,0,Web,undefinist,Action,,,0,0,0,0,0,0
101002,densetsu-no-tpgs-wge-edition,Densetsu No T.P.G.S. - WGE Edition,,2015-03-02,False,2019-01-09T12:41:06,,0.0,0,0,0,0,4,0,0,PC,magigato,Platformer,,,0,0,0,0,0,0
101003,apoclueless,Apoclueless,,2017-02-20,False,2019-01-09T12:41:06,,0.0,0,0,0,0,33,0,0,PC,Punkitt,RPG,,,0,0,0,0,0,0
101004,buggyball,BuggyBall,,2016-04-17,False,2019-08-28T23:25:05,,0.0,0,0,0,0,18,0,0,Web,NULLTERM,Sports,,,0,0,0,0,0,0
101006,harry-potter-rpg,Harry Potter RPG,,2017-09-15,False,2019-01-09T12:41:06,,0.0,0,0,0,0,155,0,0,PC,Shai-la,RPG,,,0,0,0,0,0,0
101007,crazy-in-love-demo,Crazy In Love Demo,,2017-02-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,165,0,0,PC||macOS,Courtney,,,,0,0,0,0,0,0
101008,unbelievabubble,Unbelievabubble,,2018-04-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,107,0,0,Web,Ultimategrinder,Platformer,,,0,0,0,0,0,0
101009,my-safe-house-itch,My Safe House (itch),,2018-04-21,False,2019-01-09T12:41:06,,0.0,0,0,0,0,96,0,0,PC,StoryTale Studios,Action,,,0,0,0,0,0,0
10101,micro-machines-world-series,Micro Machines World Series,,2017-06-23,False,2019-09-17T09:12:23,http://www.micromachinesgame.com,3.06,3,3,132,18,221,0,18,macOS||Linux||PC||PlayStation 4||Xbox One,Codemasters,Action||Racing,Deep Silver||Codemasters,,15,158,1,1,11,2
101011,time-twins-mosaics,Time Twins Mosaics,,2018-08-02,False,2019-01-09T12:41:06,,0.0,0,0,0,0,109,0,0,PC,Anawiki Games,Puzzle,,,0,0,0,0,0,0
101012,paper-wings,Paper Wings,,2017-06-24,False,2019-01-09T12:41:06,,0.0,0,0,0,0,117,0,0,Web,Fil Games,,,,0,1,0,0,0,0
101013,deadlock-itch,Deadlock (itch),,2018-08-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,11,0,0,PC,Geckoo1337,Puzzle,,,0,0,0,0,0,0
101014,spellrazor-early-access,Spellrazor,,2015-10-16,False,2019-04-04T22:04:58,,0.0,0,0,0,2,134,0,2,PC||macOS,Fluttermind,Action||Shooter,,,0,1,0,0,0,1
101015,of-ice-snow,Of Ice & Snow,,2017-02-14,False,2019-01-09T12:41:06,,0.0,0,0,0,0,129,0,0,PC||macOS||Linux,owl.,RPG,,,0,0,0,0,0,0
101016,frequent-flyer-a-long-distance-love-story-all-ages,Frequent Flyer: A Long Distance Love Story (All Ages ver),,2018-04-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,43,0,0,PC,NewWestGames,,,,0,0,0,0,0,0
101017,sleep-start,sleep start,,2015-11-16,False,2019-08-28T23:25:05,,0.0,0,0,0,0,69,0,0,PC||macOS||Linux,kurethedead,,,,0,0,0,0,0,0
101019,cowboys-vs-aliens,Cowboys vs Aliens,,2018-04-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,47,0,0,Web,nidup,Shooter,,,0,0,0,0,0,0
10102,the-wizards,The Wizards,,2017-07-28,False,2019-08-28T22:14:37,http://thewizardsgame.com,0.0,4,1,26,5,342,0,5,PC,Carbon Studio,Action||Adventure,Carbon Studio,,4,39,0,1,3,1
101020,talking-past,Talking Past,,2017-05-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,109,0,0,PC||macOS||Android,MaYa_DK,Platformer,,,0,0,0,0,0,0
101021,passage-4-xmas-edition-free-demo,Passage 4 - Xmas Edition - Free Demo,,2016-12-08,False,2019-01-09T12:41:06,,0.0,0,0,0,0,203,0,0,PC,Libredia,Puzzle,,,0,0,0,0,0,0
101022,the-temple,The Temple,,2015-06-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,26,0,0,Web,Pauli Kohberger,RPG,,,0,0,0,0,0,0
101023,find-your-girlfriend,Find Your Girlfriend,,2016-10-30,False,2019-01-09T12:41:06,,0.0,0,0,0,0,37,0,0,Web,glitterflounce,Adventure,,,0,0,0,0,0,0
101024,black-hole-master,Black Hole Master,,2016-09-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,53,0,0,PC||macOS||Linux||Android,Laser Labs,Action,,,0,0,0,0,0,0
101025,my-first-game-jam-winter-2017-cat-fight,[My First Game Jam: Winter 2017] Cat Fight ??,,2017-01-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,98,0,0,PC,Reno_TGSTN,Action,,,0,0,0,0,0,0
101026,a-place-to-be,A Place to Be,,2017-06-11,False,2019-08-28T23:25:05,,0.0,0,0,0,0,140,0,0,PC,Katie Green,,,,0,0,0,0,0,0
101027,chicken-invaders-4-itch,Chicken Invaders 4 (itch),,2016-01-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,289,0,0,PC,Plug In Digital,Action,,,0,0,0,0,0,0
